DateTime;Ciśnienie, Powietrze, Silnik, LB, [0] Rozruch SG [MPa];Ciśnienie, Powietrze, Silnik, PB, [1] Rozruch SG [MPa];Ciśnienie, Powietrze, ZP1, [2] Rozruch, ZP1 [MPa];Ciśnienie, Powietrze, ZAP, [3] Rozruch, PLC3 [MPa];Ciśnienie, Powietrze, ZP2, [4] Rozruch, ZP2 [MPa];Temperatura, Sprężarka pow. rozruchu, [5] Powietrze, Wlot [°C];Temperatura, Sprężarka pow. rozruchu, [6] Powietrze, Wylot [°C];Ciśnienie, Magistrala przed zbiornikami, [7] Powietrze [MPa];Ciśnienie, Magistrala przed zbiornikami, [8] Sprężone Powietrze [MPa];
2020-12-18 08:56:04;190.22;378.62;-142.08;263.51;345.19;291.14;334.63;114.36;-36.62;
2020-12-18 08:56:06;185.84;376.88;-144.5;265.44;340.55;286.16;332.31;112.77;-37.63;
2020-12-18 08:56:08;181.58;379.44;-149.2;262.54;339.93;282.78;336.12;108.61;-33.38;
2020-12-18 08:56:10;184.97;384.18;-151.34;263.7;340.22;285.3;335.51;113.05;-28.66;
2020-12-18 08:56:12;183.31;388.57;-155.38;261.89;342.97;288.36;330.93;108.09;-28.45;
2020-12-18 08:56:14;182.04;384.17;-153.21;258.68;346.7;285.67;332.35;112.43;-24.15;
2020-12-18 08:56:16;186.47;380.75;-151.39;258.19;344.2;286.74;334.68;109.77;-27.8;
2020-12-18 08:56:18;188.67;383.33;-155.87;258.32;340.99;285.21;331.84;113.95;-30.79;
2020-12-18 08:56:20;191.43;380.45;-155.11;258.78;342.53;282.35;327.48;115.4;-28.83;
2020-12-18 08:56:22;193.66;382;-151.81;259.51;344.86;286.35;329.07;116.01;-26.53;
2020-12-18 08:56:24;191.88;377.34;-154.14;262.87;342.44;290.33;329.65;117.92;-22.01;
2020-12-18 08:56:26;188.88;374.08;-154.02;259.55;340.16;287.53;324.86;118.11;-25.71;
2020-12-18 08:56:28;184.94;373.7;-150.04;261.04;335.53;289.4;329.06;121.4;-22.37;
2020-12-18 08:56:30;187.26;374.49;-149.88;264.78;333.16;292.28;325.19;118.48;-17.57;
2020-12-18 08:56:32;184.36;379.25;-154.46;265.57;330.87;289.25;329.02;114.97;-15.15;
2020-12-18 08:56:34;184.23;376.37;-153.48;263.06;326.18;291.05;324.74;113.05;-14.23;
2020-12-18 08:56:36;181.55;375.71;-154.04;267.12;326.55;295.36;324.51;116.34;-16.34;
2020-12-18 08:56:38;182.4;375.72;-152.64;270.82;325.62;299.35;319.95;116.57;-19.02;
2020-12-18 08:56:40;182.86;375.87;-155.56;268.45;323.54;295.5;315.59;114.49;-23.35;
2020-12-18 08:56:42;180.67;374.5;-151;266.82;322.23;300.16;315.89;119.16;-25.42;
2020-12-18 08:56:44;178.12;371.12;-151.26;266.02;318.26;304.11;315.01;121.38;-26.94;
2020-12-18 08:56:46;177.63;366.4;-149.78;266;320.89;302.19;317.8;120.05;-30.42;
2020-12-18 08:56:48;179.63;366.42;-151.67;269.8;316.99;300.39;319.72;121.57;-32.65;
2020-12-18 08:56:50;183.88;362.35;-149.58;273.69;318.32;298.32;321.64;124.82;-34.51;
2020-12-18 08:56:52;188.49;364.19;-152.08;276.51;320.33;297.22;319.44;124;-31.26;
2020-12-18 08:56:54;189.16;361.26;-156.77;277.81;322.64;298.48;320.45;128.7;-30.28;
2020-12-18 08:56:56;191.76;364.75;-160.34;278.98;326.83;298.87;318.04;126.07;-30.36;
2020-12-18 08:56:58;191.53;366.53;-156.03;280.73;330.14;300.94;322.11;126.11;-32.04;
2020-12-18 08:57:00;186.88;363.38;-156.32;280.73;329.32;302.14;322.68;127.17;-32.67;
2020-12-18 08:57:02;185.47;365.11;-153.62;279.88;324.82;301.2;326.77;126.05;-33.8;
2020-12-18 08:57:04;190.16;366.12;-150.09;276.71;328.48;297.58;328.64;125.59;-38.63;
2020-12-18 08:57:06;185.19;362.34;-145.23;279.29;324.1;301.2;329.74;124.08;-42.11;
2020-12-18 08:57:08;185.6;358.98;-147.91;280.1;326.57;304.15;329.25;123.32;-38.28;
2020-12-18 08:57:10;185.72;363.66;-149.32;279.41;329.05;302.76;330.66;124.66;-43.26;
2020-12-18 08:57:12;190.24;359.57;-151.22;282.43;328.73;298.85;334.31;126.75;-43.56;
2020-12-18 08:57:14;187.04;362.46;-149.87;278.24;325.61;294.33;335.38;126.83;-43.09;
2020-12-18 08:57:16;191.53;360.47;-148.32;280.82;322.36;297.51;334.27;124.56;-44.61;
2020-12-18 08:57:18;196.53;363.11;-143.83;279.32;327.04;294.44;335.36;123.75;-47.78;
2020-12-18 08:57:20;195.28;358.92;-145.91;275.09;322.33;293.1;339.17;124.07;-52.49;
2020-12-18 08:57:22;197.97;363.69;-145.66;276.49;324.72;291.54;335.79;120.55;-55.44;
2020-12-18 08:57:24;200.29;362.18;-145.16;274.75;329.63;293.89;335.66;120.05;-58.45;
2020-12-18 08:57:26;203.9;363.83;-144.49;278.95;333.79;292.93;338.27;123.05;-56.4;
2020-12-18 08:57:28;207.4;366.27;-140.36;276.54;329.11;293.27;335.49;127.29;-55.96;
2020-12-18 08:57:30;211.76;365.65;-140.36;277.72;331.21;298.27;339.74;126.63;-54.79;
2020-12-18 08:57:32;208.76;370.33;-145.25;273.37;328;301.98;340.45;125.04;-50.58;
2020-12-18 08:57:34;210.68;372.29;-142.33;275.16;331.45;297.04;336.95;127.77;-50.71;
2020-12-18 08:57:36;215;371.74;-138.95;276.57;334.04;296.06;334.96;130.07;-47.44;
2020-12-18 08:57:38;212.44;375.42;-138.63;278.27;333.51;294.95;338.5;132.02;-51.85;
2020-12-18 08:57:40;210.39;380.27;-137.46;274.32;331.39;296.31;342.6;134.39;-55.41;
2020-12-18 08:57:42;210.66;384.69;-134.03;275.63;333.94;292.17;346.18;132.92;-57.49;
2020-12-18 08:57:44;208.24;383.87;-134.04;278.23;332.51;290.38;351.01;130.7;-54.65;
2020-12-18 08:57:46;212.28;384.17;-138.86;276.82;335.9;287.73;355.32;125.89;-59.63;
2020-12-18 08:57:48;214.77;380.65;-140.99;278.11;336.51;283.47;359.18;121.82;-59.19;
2020-12-18 08:57:50;212.41;382.25;-144.16;279.33;341.07;285.12;359.62;125.18;-61.4;
2020-12-18 08:57:52;213.62;384.04;-142.19;283.79;343.57;286.74;356.28;126.88;-57.6;
2020-12-18 08:57:54;211.39;384.78;-142.88;280.01;348.28;287.05;355.25;129.48;-60.49;
2020-12-18 08:57:56;216.34;389.19;-139.52;284.47;348.33;282.48;356.38;127.98;-64.08;
2020-12-18 08:57:58;218.94;386.88;-141.95;284.89;349.03;287.01;353.6;131.65;-67.29;
2020-12-18 08:58:00;215.86;383.38;-142.02;282.12;352.2;287.86;354.8;132.17;-70.91;
2020-12-18 08:58:02;217.48;378.54;-141.14;283.08;353.29;288.23;357.53;130.11;-70.18;
2020-12-18 08:58:04;220.09;381.01;-139.47;285.01;353.07;291.25;360.85;130.07;-72.16;
2020-12-18 08:58:06;215.51;378.1;-141.56;285.49;355.25;290.81;363.92;131.7;-67.44;
2020-12-18 08:58:08;219.32;377.13;-138.21;281.66;354.6;286.62;361.8;136.37;-68.17;
2020-12-18 08:58:10;218.47;373.66;-135.12;286.15;355.34;291.39;365.72;136.72;-68.84;
2020-12-18 08:58:12;216;369.68;-136.96;287.73;355.15;295.62;368.97;138.2;-71.42;
2020-12-18 08:58:14;214.08;366.77;-135.06;284.42;359.05;295.8;370.68;135.15;-75.07;
2020-12-18 08:58:16;216.18;369.99;-134.65;286.96;361.01;300.41;368.93;130.23;-76.5;
2020-12-18 08:58:18;217.67;367.84;-132.13;282.68;356.68;298.96;372.62;129.16;-77.49;
2020-12-18 08:58:20;216.32;365.01;-130.44;286.63;360.09;299.18;368.25;124.82;-78.94;
2020-12-18 08:58:22;219.75;360.89;-128.08;285.82;362.83;300.13;368.64;122.12;-82.11;
2020-12-18 08:58:24;214.88;365.59;-123.19;288;360.9;297.17;371.76;125.78;-78.9;
2020-12-18 08:58:26;210.58;365.11;-124.83;284.69;356.11;292.5;371.64;123.03;-81.14;
2020-12-18 08:58:28;215.02;365.02;-129.19;284.46;352.8;294.36;369.86;123.66;-83.9;
2020-12-18 08:58:30;219.28;363.26;-125.97;285.79;348.71;289.57;373.83;128.37;-81.79;
2020-12-18 08:58:32;215.31;365.49;-123.37;283.19;346.9;286.11;370.81;129.44;-76.99;
2020-12-18 08:58:34;210.46;365.19;-123.43;284.11;350.15;285.4;367.3;133.65;-77.7;
2020-12-18 08:58:36;207.73;363.28;-126.2;285.76;354.12;283.81;371.01;129.23;-75.36;
2020-12-18 08:58:38;212.26;363.84;-127.79;284.64;351.03;286.28;368.19;124.36;-79.52;
2020-12-18 08:58:40;210.89;363.03;-125.17;283.29;346.87;289.26;365.63;127.54;-77.77;
2020-12-18 08:58:42;207.98;365.35;-120.98;285.52;343.01;290.99;365.69;123.18;-77.6;
2020-12-18 08:58:44;205.36;366.06;-125.63;281.5;341.34;287.35;370.02;119.55;-81.08;
2020-12-18 08:58:46;210.28;370.26;-127.5;285.45;344.25;288.69;373.4;117.38;-80.81;
2020-12-18 08:58:48;206.34;368.74;-129.68;289.71;342.65;290.38;370.05;121.22;-77.09;
2020-12-18 08:58:50;208.56;372.34;-134.07;291.88;338.48;287.28;372.85;117.86;-80.6;
2020-12-18 08:58:52;204.59;373.22;-138.44;293.7;337.43;290.65;369.25;121.05;-84.46;
2020-12-18 08:58:54;199.62;370.49;-138.75;292.28;335.77;289.94;364.85;124.25;-81.2;
2020-12-18 08:58:56;196.99;372.28;-141.34;294.67;337.66;290;362.85;122.59;-82.79;
2020-12-18 08:58:58;199.22;376.43;-136.91;292.53;340.89;291.21;367.37;120.23;-85.47;
2020-12-18 08:59:00;196.86;379.24;-141.08;289.51;341.54;292.12;372.24;121.14;-84.08;
2020-12-18 08:59:02;194.72;376.83;-142.97;292.14;338.04;293.36;370;119.53;-81.31;
2020-12-18 08:59:04;191.79;381.06;-140.42;294.83;341.49;291.12;365.45;118.55;-80.78;
2020-12-18 08:59:06;189.78;382.38;-144.01;292.25;344.41;293.51;367.48;122.42;-84.36;
2020-12-18 08:59:08;189.96;380.3;-142.5;294.58;348.51;293.43;362.51;122.2;-87.01;
2020-12-18 08:59:10;191.42;376.55;-143.12;295.65;345.3;292.51;359.46;125.59;-88.33;
2020-12-18 08:59:12;189.4;373.68;-143.12;296.17;346.74;287.76;364.46;125.79;-92.12;
2020-12-18 08:59:14;188.94;374.79;-141.3;298.26;344.12;285.59;363.31;129.93;-91.71;
2020-12-18 08:59:16;188.69;378.52;-140.34;301.85;345.71;284.28;365.31;129.61;-93.81;
2020-12-18 08:59:18;188.3;377.93;-144.52;306.79;349.86;282;369.88;126.14;-98.28;
2020-12-18 08:59:20;193.29;377.81;-142.95;302.62;353.66;280.29;371.61;127.5;-97.48;
2020-12-18 08:59:22;192.48;374.19;-144.49;300.46;353.52;278.15;375.93;122.56;-94.08;
2020-12-18 08:59:24;195.98;370.54;-140.51;296.05;352.64;273.5;380.92;121.83;-93.42;
2020-12-18 08:59:26;197.42;367.91;-140.58;296.86;348.7;271.96;379.42;126.08;-92.49;
2020-12-18 08:59:28;202.05;369.7;-138.2;297.5;345.11;273.64;376.22;121.17;-89.46;
2020-12-18 08:59:30;201.54;370.58;-139.38;301.76;349.74;271.76;375.95;122.01;-86.1;
2020-12-18 08:59:32;199.6;369.39;-144.2;303.09;350.42;276.04;372.76;124.5;-82.65;
2020-12-18 08:59:34;203.12;370.55;-143.08;299.94;353.59;272.47;377.41;127.66;-79.36;
2020-12-18 08:59:36;203.77;365.84;-145.91;302.61;354.29;271.78;374.62;125.58;-75.78;
2020-12-18 08:59:38;198.92;364.75;-145.44;303.06;354.36;272.9;370.64;123.92;-79.44;
2020-12-18 08:59:40;202;365.98;-148.12;300.4;353.52;269.3;368.1;120.98;-82.6;
2020-12-18 08:59:42;198.8;370.63;-143.69;300.49;354.13;268.39;365.35;119.46;-85.55;
2020-12-18 08:59:44;194.5;366.97;-145.17;305.33;351.83;268.33;370.13;117.58;-89.01;
2020-12-18 08:59:46;199.2;371.3;-147.33;301.04;351.08;272.62;372.7;120.78;-89.93;
2020-12-18 08:59:48;203.48;372.95;-148.72;296.62;347.36;274.4;368.68;124.23;-92.35;
2020-12-18 08:59:50;199.51;369.27;-144.39;295.6;348.16;271.26;368.04;127.6;-90.76;
2020-12-18 08:59:52;194.86;371.7;-140.23;294.27;350.06;270.3;372.98;126.84;-90.85;
2020-12-18 08:59:54;195.77;375.09;-145.18;290.09;346.68;274.25;377.28;122.01;-86.03;
2020-12-18 08:59:56;191.62;375.54;-145.23;292.96;349.78;270.45;382.02;125.04;-85.19;
2020-12-18 08:59:58;191.95;375.33;-142.48;288.39;351.94;267.98;378.7;123.94;-86.45;
2020-12-18 09:00:00;191.46;378.83;-147.48;291.73;355.47;266.7;378.25;120.51;-83.32;
2020-12-18 09:00:02;187.72;381.76;-152.12;296.1;357.78;271.22;376.58;116.53;-81.45;
2020-12-18 09:00:04;183.03;381.76;-153.95;295.24;355.69;271.63;375.45;112.4;-83.43;
2020-12-18 09:00:06;180.14;382.62;-153.99;296.47;351.83;275.58;377.95;113.33;-84.08;
2020-12-18 09:00:08;184.23;383.6;-157.04;292.9;352.36;278.25;376.04;108.45;-88.83;
2020-12-18 09:00:10;185.14;388.37;-154.96;289.91;349.25;281.56;372.15;111.28;-90.12;
2020-12-18 09:00:12;188.01;384.82;-157.39;289.39;347.43;281.06;367.21;111.56;-88.24;
2020-12-18 09:00:14;183.96;386.14;-156.02;285.52;349.84;283.83;370.58;113.68;-88.9;
2020-12-18 09:00:16;180.61;388.95;-160.47;282.76;352.93;286.21;374.47;110.51;-92.37;
2020-12-18 09:00:18;184.7;393.85;-163.41;284.92;353.09;287.16;379.46;114.72;-91.35;
2020-12-18 09:00:20;187.73;392.89;-160.41;280.86;354.12;291.57;378.81;113.55;-90.93;
2020-12-18 09:00:22;184.89;396.33;-157.81;276.73;357.1;289.97;376.2;116.28;-91.58;
2020-12-18 09:00:24;188.77;391.75;-157.31;276.71;355.74;291.22;371.67;112.63;-89.37;
2020-12-18 09:00:26;185.7;390.08;-159.67;273.83;353.78;294.3;372.21;112.67;-85.18;
2020-12-18 09:00:28;187.38;394.22;-163.41;276.56;354.34;297.82;368.61;110.61;-82.21;
2020-12-18 09:00:30;186.01;397.31;-163.47;279.89;354.27;299.13;365.87;112.48;-79.62;
2020-12-18 09:00:32;181.7;398.61;-160.81;280.55;349.89;296.21;362.52;110.06;-76.19;
2020-12-18 09:00:34;181.14;396.61;-161.44;281.31;347.2;296.46;366.17;110.76;-76.19;
2020-12-18 09:00:36;179.19;399.43;-158.66;276.62;344.84;299.81;364.86;109.44;-80.48;
2020-12-18 09:00:38;180.47;399.66;-161.19;276.92;345.41;298.6;361.99;104.96;-79.72;
2020-12-18 09:00:40;183.93;399.46;-165.45;280.03;341.49;299.13;357.36;106.91;-81.53;
2020-12-18 09:00:42;188.46;399.62;-161.1;276.13;345.16;294.86;354.4;107.52;-80.56;
2020-12-18 09:00:44;192.05;401.12;-162.07;271.97;344.14;298.41;349.72;111.09;-84.44;
2020-12-18 09:00:46;190.26;398.72;-160.85;272.73;346.66;298.43;344.81;107.73;-82.05;
2020-12-18 09:00:48;194.27;401.51;-164.16;275;346.39;293.58;343.63;107.26;-85.99;
2020-12-18 09:00:50;190.73;403.15;-164.29;279.68;341.69;294.78;347.69;109.22;-82.32;
2020-12-18 09:00:52;187.8;402.2;-166.81;280.76;338.57;293.71;350.27;111.79;-80.21;
2020-12-18 09:00:54;191.81;404.4;-165.81;280.47;335.35;291.31;351.05;115.23;-85.19;
2020-12-18 09:00:56;190.07;408.33;-161.58;282.03;332.05;291.98;347.16;115.25;-85.56;
2020-12-18 09:00:58;189.02;405.56;-159.5;285.47;335.55;292.76;344.86;115.61;-89.22;
2020-12-18 09:01:00;189.8;401.75;-154.99;285.22;338.97;297.12;339.91;116.13;-93.05;
2020-12-18 09:01:02;191.95;398.38;-151.78;281.33;339.59;300.31;339.25;119.48;-89.38;
2020-12-18 09:01:04;190.67;395.27;-154.4;286.08;336.33;296.58;338.34;117.56;-92.45;
2020-12-18 09:01:06;187.66;396.11;-154.52;289.36;332.75;298.19;342.57;114.85;-90.96;
2020-12-18 09:01:08;191.43;392.57;-150.55;284.79;334.28;298.4;339.58;115.39;-88.54;
2020-12-18 09:01:10;188.65;393.59;-150.53;284.27;331.13;301.54;336.11;113.01;-92.07;
2020-12-18 09:01:12;187.94;396.37;-148.4;280.11;335.14;305.27;332.78;108.17;-90.65;
2020-12-18 09:01:14;184.73;396.12;-147.99;280.9;332.02;309.26;329.4;107.06;-86.3;
2020-12-18 09:01:16;185.36;392.1;-147.97;280.81;327.23;313.75;330.12;102.85;-90.91;
2020-12-18 09:01:18;190.1;390.91;-151.44;279.62;326.52;310.07;332.25;107.49;-86.84;
2020-12-18 09:01:20;187.9;388.8;-156.18;277.41;326.96;307.12;330.15;104.82;-84.09;
2020-12-18 09:01:22;191.86;393.04;-155.49;282.03;326.82;308.29;333.5;108.68;-80.7;
2020-12-18 09:01:24;192.79;395.7;-159.04;283.84;329.83;306.16;337.04;108.27;-80.15;
2020-12-18 09:01:26;191.28;396.81;-161.78;282.38;326.21;302.06;339.06;107.99;-82.51;
2020-12-18 09:01:28;191.63;401.55;-166.21;281.41;327.18;302.81;336.4;106.58;-86.46;
2020-12-18 09:01:30;194.97;400.03;-166.52;282.13;329.9;299.91;331.86;105.29;-89.55;
2020-12-18 09:01:32;195.31;395.04;-164.48;284.45;327.17;303.89;330.2;105.02;-91.51;
2020-12-18 09:01:34;196.69;397.43;-164.99;281.92;329.99;308.05;330.18;105.16;-92.55;
2020-12-18 09:01:36;199.71;392.66;-169.88;279.79;328.5;303.69;325.65;104.71;-94.47;
2020-12-18 09:01:38;204.27;396.54;-174.27;283.67;323.68;303.41;328.86;100.35;-98.64;
2020-12-18 09:01:40;201.57;397.15;-177.39;287.47;318.79;300.5;325.95;102.49;-95.49;
2020-12-18 09:01:42;202.34;395.39;-179.19;292.19;315.73;301.09;327.71;101.13;-92.95;
2020-12-18 09:01:44;205.78;392.19;-183.86;295.73;319.04;298.76;332.12;102.45;-92.78;
2020-12-18 09:01:46;210.38;395.85;-183.93;295.65;322.09;298.95;334.39;98.68;-88.6;
2020-12-18 09:01:48;211.73;393.52;-181.08;300.55;324.59;297.73;335.65;100.67;-85.92;
2020-12-18 09:01:50;209.76;393.01;-180.55;303.87;327.62;298.6;335.13;104.17;-88.35;
2020-12-18 09:01:52;204.91;393.83;-182.79;299.27;330.62;300.17;335.33;100.38;-90.36;
2020-12-18 09:01:54;205.94;390.58;-179.04;294.76;328.35;296.9;336.97;97.3;-89;
2020-12-18 09:01:56;209.4;388.52;-178.42;295.88;327.12;298.45;334;98.22;-93.46;
2020-12-18 09:01:58;209.15;384.56;-174.33;292.49;324.97;297.19;330.8;103.14;-88.89;
2020-12-18 09:02:00;208.06;387.74;-175.61;295.85;325.57;294.85;330.63;98.53;-91.3;
2020-12-18 09:02:02;206.34;383.87;-178.86;293.76;320.65;299.79;330.59;95.95;-91;
2020-12-18 09:02:04;203.11;383.15;-181.53;292.59;323.9;302.55;331.62;96.75;-89.85;
2020-12-18 09:02:06;207.93;386.24;-186.4;292.89;324.76;298.59;331.06;94.71;-88.13;
2020-12-18 09:02:08;202.99;388;-182.54;296;329.63;297.54;334.07;89.94;-88.22;
2020-12-18 09:02:10;202.79;391.59;-186.46;297.82;331.65;295.66;332.65;91.71;-88.08;
2020-12-18 09:02:12;204.54;389.49;-188.86;301.07;329.13;298.66;337.45;94.73;-92.97;
2020-12-18 09:02:14;203.23;386.16;-192.98;297.85;327.91;301.52;339.98;95.96;-90.8;
2020-12-18 09:02:16;202.09;384.47;-197.28;296.02;332.1;305.02;337.62;91.26;-91.18;
2020-12-18 09:02:18;204.85;388.48;-202.19;297.56;331.23;304.85;336.74;86.9;-91.86;
2020-12-18 09:02:20;204.97;390.63;-198.49;297.74;327.93;309.07;339.91;85.4;-88.04;
2020-12-18 09:02:22;207.66;394.88;-203.23;297.02;324.35;308.9;335.73;81.59;-85.62;
2020-12-18 09:02:24;204.57;390.35;-202.6;301.46;324.97;304.22;335.53;83.88;-85.99;
2020-12-18 09:02:26;202.51;392.66;-202.69;300.6;328.42;302.13;331.96;82.83;-86.05;
2020-12-18 09:02:28;202.02;389.38;-206.92;305.41;324.96;304.17;327.89;82.99;-90.43;
2020-12-18 09:02:30;205.68;389.82;-210.2;308.22;329.21;305.93;324.78;78.95;-87.18;
2020-12-18 09:02:32;205.34;387.39;-206.32;308.07;327.35;307.05;329.08;77.39;-86.6;
2020-12-18 09:02:34;201.12;391.77;-206.5;308.42;328.39;302.96;329.13;75.66;-86.05;
2020-12-18 09:02:36;205.06;390.21;-208.48;305.54;329.23;299.33;330.01;78.24;-85.72;
2020-12-18 09:02:38;206.7;391.5;-203.56;302.98;328.02;296.67;334;74.96;-85.86;
2020-12-18 09:02:40;203.4;391.7;-199.06;307.33;330.65;300.27;331.23;77.56;-86.43;
2020-12-18 09:02:42;201.03;390.71;-198.24;302.55;327.71;299.18;326.23;75.38;-90.42;
2020-12-18 09:02:44;201.72;392.98;-193.99;298.5;330.64;303.97;327.32;71.63;-89.52;
2020-12-18 09:02:46;205.91;394.31;-192.48;302.41;330.43;306.15;322.46;70.12;-94.33;
2020-12-18 09:02:48;204.54;389.37;-196.97;298.91;331.1;307.98;325.32;70.97;-91.74;
2020-12-18 09:02:50;204.14;391.64;-201.97;303.57;333.12;303.69;328.02;72.83;-92.46;
2020-12-18 09:02:52;203.97;389.37;-202.45;304.22;333.84;307.72;324.54;70.6;-90.24;
2020-12-18 09:02:54;204.93;386.79;-206.75;307.06;333.19;309.45;327.55;72.17;-87.01;
2020-12-18 09:02:56;206.11;389.19;-208.65;306.67;334.86;312.08;326.18;73.56;-91.02;
2020-12-18 09:02:58;202.54;391.8;-203.88;306.72;335.74;314.99;326.6;77.91;-92;
2020-12-18 09:03:00;200.96;390.84;-200.51;302.83;332.73;312.22;326.01;76.79;-92.83;
2020-12-18 09:03:02;196.16;389.64;-204.81;299.96;330.9;316.96;325.9;79.07;-90.84;
2020-12-18 09:03:04;200.56;392.6;-204.66;301.88;327.61;314.07;326.29;81.62;-93.19;
2020-12-18 09:03:06;201.77;394.42;-203.88;300.99;328.29;315.12;324.66;86.49;-92.14;
2020-12-18 09:03:08;204.99;393.99;-205.84;299.57;331.55;317.35;326.43;83.28;-90.62;
2020-12-18 09:03:10;205.73;397.84;-203.07;297.14;335.72;319.59;321.99;84.24;-88.07;
2020-12-18 09:03:12;201.72;400.86;-207.51;300.67;334.97;314.96;325.96;85.9;-92.47;
2020-12-18 09:03:14;203.22;402.83;-202.66;304.48;335;310.18;329.74;82.98;-87.78;
2020-12-18 09:03:16;202.94;407.74;-205.95;307.27;335.83;309.42;326.47;87.41;-83.54;
2020-12-18 09:03:18;204.61;409.91;-210.84;311.22;335.81;313.32;331.33;86.52;-81.65;
2020-12-18 09:03:20;208.76;414.53;-214.01;309.76;333.07;318.14;331.95;82.3;-86.15;
2020-12-18 09:03:22;205.55;414.65;-218.15;314.21;333.87;319.01;336.78;85.96;-81.56;
2020-12-18 09:03:24;201.1;410.91;-218.65;318.49;337.41;322.99;336.79;85.04;-86.06;
2020-12-18 09:03:26;203.62;409.11;-222.65;315.83;339.04;320.59;335.01;82.06;-83.53;
2020-12-18 09:03:28;204.91;409.29;-217.73;320.4;338.76;317.46;336.43;84.2;-84.21;
2020-12-18 09:03:30;208.56;406.14;-219.72;325.07;339.65;321.72;339.94;86.75;-88.05;
2020-12-18 09:03:32;212.78;405.19;-219.49;328.18;336.6;325.03;343.15;87.19;-85.95;
2020-12-18 09:03:34;213.94;409.12;-219.02;327.71;340.34;326.67;346.45;82.93;-86.27;
2020-12-18 09:03:36;217.45;407.09;-218.48;328.68;336.25;325.36;345.96;78.7;-91.15;
2020-12-18 09:03:38;216.37;402.46;-221.46;323.95;336.27;322.45;341.24;83.22;-89.51;
2020-12-18 09:03:40;211.57;404.49;-223.06;320.63;331.31;323.16;337.08;81.66;-92.72;
2020-12-18 09:03:42;212.21;402.75;-221.24;319.29;336.27;327.56;340.57;84.26;-93.79;
2020-12-18 09:03:44;209.09;403.39;-222.56;315.6;331.98;325.28;345.23;82.02;-90.05;
2020-12-18 09:03:46;207.97;402.26;-219.16;313.65;329.05;324.59;342.08;83.73;-92.28;
2020-12-18 09:03:48;204.74;403.23;-215.7;312.94;329.53;325.71;339.95;79.66;-95.8;
2020-12-18 09:03:50;205.85;400.85;-218.88;308.64;330.84;330.09;340.48;75.75;-90.95;
2020-12-18 09:03:52;209.76;400.33;-216.2;311.36;331.7;330.14;345.13;72.64;-92.04;
2020-12-18 09:03:54;211.97;399.02;-215.36;311.09;330.36;332.37;341.15;71.41;-93.35;
2020-12-18 09:03:56;208.82;402.45;-218.85;308.1;334.91;336.23;342.65;75.53;-88.52;
2020-12-18 09:03:58;207.02;405.65;-217.01;304.31;332.51;336.63;343.6;74.24;-84.57;
2020-12-18 09:04:00;211.08;409.83;-218.82;301.34;329.23;335.85;338.99;71.87;-88.14;
2020-12-18 09:04:02;208.73;410.83;-220.86;297.18;326.97;333.02;340.59;71.54;-91.02;
2020-12-18 09:04:04;208.94;406.2;-216.61;293.3;326.56;329.5;341.42;73.51;-86.58;
2020-12-18 09:04:06;210.08;401.8;-215.3;289.85;323.86;329.52;339.03;69.64;-89.61;
2020-12-18 09:04:08;212.3;399.88;-214.93;287.18;320.12;327.62;334.88;74.25;-92.12;
2020-12-18 09:04:10;211.55;401.15;-217.64;291.54;325.06;322.69;337.35;77.38;-88.92;
2020-12-18 09:04:12;211.22;400.58;-218.37;296.25;322.7;324.98;342.1;77.26;-85.26;
2020-12-18 09:04:14;206.62;397.41;-214.8;297.1;324.55;321.01;339.81;73.14;-84.23;
2020-12-18 09:04:16;207;393.79;-215.29;293.74;321.43;319.55;340.84;77.93;-88.83;
2020-12-18 09:04:18;211.65;388.88;-217.43;295.03;320.96;317.49;342.94;76.9;-90.92;
2020-12-18 09:04:20;216.4;384.41;-221.14;295.95;324.43;317.83;347.89;72.31;-95.8;
2020-12-18 09:04:22;212.18;384.1;-225.86;293.92;328.95;313.62;350.23;67.87;-93.92;
2020-12-18 09:04:24;212.82;384.17;-224.89;291.33;330.61;315.97;346.28;68.53;-90.01;
2020-12-18 09:04:26;214.65;383.73;-221.34;289.08;328.93;311.59;350.01;66.61;-88.31;
2020-12-18 09:04:28;210.56;379.93;-226.21;291.47;329.83;315.59;347.48;69.68;-86.28;
2020-12-18 09:04:30;213.67;376.97;-225.18;295.92;332.89;311.29;350.64;69.74;-90.7;
2020-12-18 09:04:32;213.01;372.51;-229.64;295.12;335.91;307.8;353.27;67.97;-86.57;
2020-12-18 09:04:34;215.7;377.13;-228.43;298.25;339.83;309.07;356.64;72.17;-87.98;
2020-12-18 09:04:36;212.96;377.44;-224.56;297.03;339.48;309.71;357.43;70.4;-84.82;
2020-12-18 09:04:38;211.03;379.11;-227.94;295.19;336.21;310.94;358.5;68.27;-81.17;
2020-12-18 09:04:40;213.39;381.57;-225.08;296.7;338.35;310.75;360.7;64.22;-80.82;
2020-12-18 09:04:42;216.66;380.51;-228.39;300.71;342.23;306.19;362.17;60.2;-78.08;
2020-12-18 09:04:44;215.65;384.76;-233.32;299.12;340.26;304.16;364.93;55.75;-81.31;
2020-12-18 09:04:46;220.2;382.8;-228.85;303.77;344;299.6;368.9;53.64;-77.8;
2020-12-18 09:04:48;221.22;385.18;-228.44;305.04;344.1;296.89;366.24;50.96;-82.25;
